Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
6,8377787,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.297077498,0.716179583,1675557.4,3745775.2,8376204,3,8377787,1675557.4,3745775.2,8376204,3,0,0.0,0.0,0,0,0,0,0,0,120,0,0.7161796,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1583.0,0.0,1583,1583,8376204.0,0.0,8376204,8376204,1
17,23796,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,13615.73374,168.0954782,7932.0,13732.564,23789,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,84.04774,84.04774,30,132,70.8,55.867702,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,30118,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.40547181,30118.0,0.0,30118,30118,30118,30118.0,0.0,30118,30118,0,0.0,0.0,0,0,0,0,0,0,64,0,66.40547,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,222599,3,5,26,11601,20,0,8.666667,10.263203,5840,0,2320.2,2436.833,52232.93905,35.93906531,31799.857,73741.586,197797,40,24387,12193.5,16923.188,24160,227,222559,55639.75,95457.9,197797,160,0,0,0,0,72,112,13.47715,22.461916,0,5840,1291.8889,2110.9507,4456113.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,74,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13513.514,13513.514,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,343,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,7016839,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.420343548,0.570057258,2338946.2,4049808.2,7015262,201,7016839,2338946.2,4049808.2,7015262,201,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5700573,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1577.0,0.0,1577,1577,7015262.0,0.0,7015262,7015262,1
17,47203,1,1,60,125,60,60,60.0,0.0,125,125,125.0,0.0,3919.242421,42.37018834,47203.0,0.0,47203,47203,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.185095,21.185095,60,125,81.666664,37.527767,1408.3334,0,0,0,0,0,0,0,0,1,122.5,60.0,125.0,0,0,0,0,0,0,1,60,1,125,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,377890,2,4,20,11607,20,0,10.0,14.142136,11595,0,2901.75,5795.5005,30768.21297,15.87763635,75578.0,168476.9,376958,7,892,892.0,0.0,892,892,377835,125945.0,217384.06,376958,7,0,0,0,0,52,92,5.2925453,10.585091,0,11595,1661.0,4380.488,19200000.0,0,0,0,1,0,0,0,0,2,1937.8334,10.0,2901.75,0,0,0,0,0,0,2,20,4,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,10054731,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.983670075,0.497278346,2513682.8,5026011.5,10100000,0,10100000,2513682.8,5026011.5,10100000,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.49727833,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2031.0,0.0,2031,2031,10100000.0,0.0,10100000,10100000,1
6,1211326,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,9603.525393,5.778791176,201887.67,493451.4,1209140,13,2055,1027.5,1250.872,1912,143,1211309,403769.66,697472.0,1209140,13,0,0,0,0,72,92,2.4766247,3.3021665,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,6182851,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.852130514,0.808688419,1545712.8,3088762.5,6178856,4,6182851,1545712.8,3088762.5,6178856,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.8086884,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3995.0,0.0,3995,3995,6178856.0,0.0,6178856,6178856,1
6,3783926,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.342618751,1.057103125,1261308.6,2183777.0,3782917,21,3783926,1261308.6,2183777.0,3782917,21,0,0.0,0.0,0,0,0,0,0,0,80,0,1.0571032,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,52194,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,222765.0688,134.1150324,8699.0,19324.162,48056,61,3527,1763.5,2385.0713,3450,77,52133,17377.666,26611.633,48056,519,0,0,0,0,72,92,57.47787,76.63716,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1754785,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,13.67688919,2.279481532,584928.3,1012429.3,1753981,238,1754785,584928.3,1012429.3,1753981,238,0,0.0,0.0,0,0,0,0,0,0,80,0,2.2794816,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,6229951,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,29.05319801,0.963089437,1245990.2,2733197.8,6135091,48,6229951,1557487.8,3052050.2,6135091,48,0,0.0,0.0,0,0,1,0,0,0,100,20,0.8025745,0.1605149,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,0,0,0,0,0,0,5,135,1,46,256,387,4,20,93614.0,0.0,93614,93614,6135091.0,0.0,6135091,6135091,0
17,162,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1283950.617,24691.35802,54.0,54.249424,111,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12345.679,12345.679,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,380985,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,78.74325761,13.12387627,95246.25,189829.73,379990,4,380985,95246.25,189829.73,379990,4,0,0.0,0.0,0,0,0,0,0,0,100,0,13.123877,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,61280,2,2,60,262,30,30,30.0,0.0,131,131,131.0,0.0,5254.569191,65.27415144,20426.666,35373.96,61273,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,32.637077,32.637077,30,131,70.4,55.319977,3060.3,0,0,0,0,0,0,0,0,1,88.0,30.0,131.0,0,0,0,0,0,0,2,60,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
17,200,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1140000.0,20000.0,66.666664,76.72244,151,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,10000.0,10000.0,49,65,55.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,9480,5,1,437,6,318,6,87.4,131.5363,6,6,6.0,0.0,46729.95781,632.9113924,1896.0,2300.0005,4964,3,9480,2370.0,2393.7578,4964,3,0,0.0,0.0,0,0,1,0,0,0,100,20,527.42615,105.48523,6,318,108.71429,144.81564,20971.572,0,1,0,0,1,0,0,0,0,126.833336,87.4,6.0,0,0,0,0,0,0,5,437,1,6,343,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,167973,1,1,63,79,63,63,63.0,0.0,79,79,79.0,0.0,845.3739589,11.90667548,167973.0,0.0,167973,167973,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.9533377,5.9533377,63,79,68.333336,9.237604,85.333336,0,0,0,0,0,0,0,0,1,102.5,63.0,79.0,0,0,0,0,0,0,1,63,1,79,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1387875,3,5,26,11607,20,0,8.666667,10.263203,8675,0,2321.4,3769.5361,8381.878772,5.764207872,198267.86,524024.72,1386644,4,954,477.0,646.2956,934,20,1387858,346964.5,693119.8,1386644,4,0,0,0,0,72,112,2.161578,3.60263,0,8675,1292.5555,2931.4294,8593279.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,125,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,96000.0,16000.0,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8000.0,8000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,78445474,8,5,56,11607,20,0,7.0,5.656854,7300,0,2321.4,3346.364,148.6765189,0.165720205,6537123.0,19300000.0,67100000,1,77400000,11100000.0,25000000.0,67100000,1,1077285,269321.25,537947.3,1076242,3,0,0,0,0,172,112,0.10198166,0.06373854,0,7300,833.5,2184.0618,4770126.0,0,0,0,0,1,0,0,0,0,897.61536,7.0,2321.4,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,997.0,0.0,997,997,38700000.0,40200000.0,67100000,10200000,1
6,366280,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,31759.85585,19.11106258,61046.668,149189.44,365578,1,625,312.5,440.52753,624,1,366230,122076.664,210878.58,365578,10,0,0,0,0,72,92,8.190455,10.920608,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,6281534,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,7.641445545,1.273574257,897362.0,2361097.5,6251800,1,0,0.0,0.0,0,0,6260843,1043473.8,2551550.2,6251800,1,0,0,0,0,20,140,0.15919678,1.1143775,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,0,0,0,0,0,0,1,6,7,42,229,0,0,20,29734.0,0.0,29734,29734,6251800.0,0.0,6251800,6251800,0
6,34158,3,7,26,11607,20,0,8.666667,10.263203,4380,0,1658.1428,1773.9707,340564.4359,292.7571872,3795.3333,10920.769,32912,2,911,455.5,381.13055,725,186,34115,5685.8335,13342.874,32912,2,0,0,0,0,72,152,87.827156,204.93004,0,4380,1057.5454,1607.0441,2582590.8,0,0,0,1,0,0,0,0,2,1163.3,8.666667,1658.1428,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1859758,3,5,26,11607,20,0,8.666667,10.263203,5840,0,2321.4,3173.3738,6255.114913,4.301634944,265679.72,702482.9,1858761,3,698,349.0,476.58997,686,12,1859655,464913.75,929231.56,1858761,3,0,0,0,0,72,112,1.613113,2.6885219,0,5840,1292.5555,2554.1592,6523729.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,545039,2,2,62,192,31,31,31.0,0.0,96,96,96.0,0.0,466.0216975,7.338924371,181679.67,314634.25,544988,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,3.6694622,3.6694622,31,96,57.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,71.25,31.0,96.0,0,0,0,0,0,0,2,62,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,163763,3,5,26,11601,20,0,8.666667,10.263203,8760,0,2320.2,3668.897,70998.9436,48.85108358,23394.715,56683.344,151585,57,11814,5907.0,7997.378,11562,252,163649,40912.25,73984.32,151585,116,0,0,0,0,72,112,18.319157,30.531927,0,8760,1291.8889,2866.6074,8217438.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,5800962,6,4,611,164,517,0,101.833336,204.30508,152,0,41.0,74.05403,133.5985307,1.723852009,644551.3,1876824.4,5649059,3,5800962,1160192.4,2546426.2,5715313,3,128562,42854.0,36688.19,66723,609,0,0,0,0,132,92,1.0343112,0.6895408,0,517,70.454544,154.75682,23949.672,0,0,0,1,0,0,0,0,0,77.5,101.833336,41.0,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,151900.0,0.0,151900,151900,5649059.0,0.0,5649059,5649059,0
6,27094,4,3,11607,26,11595,0,2901.75,5795.5005,20,0,8.666667,10.263203,429357.0532,258.3597845,4515.6665,10556.184,26059,7,27094,9031.333,14755.226,26059,7,809,404.5,286.37823,607,202,0,0,0,0,92,72,147.63416,110.725624,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,1,0,0,0,0,1661.8572,2901.75,8.666667,0,0,0,0,0,0,4,11607,3,26,29200,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,8097795,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.44565465,0.740942442,1619559.0,3620893.5,8096810,1,8097795,1619559.0,3620893.5,8096810,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.7409424,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,985.0,0.0,985,985,8096810.0,0.0,8096810,8096810,1
6,71277922,9,5,62,11607,20,0,6.888889,5.3019915,7215,0,2321.4,3327.7698,163.7112822,0.196414256,5482917.0,19500000.0,70300000,4,70400000,8794936.0,24800000.0,70300000,4,919120,229780.0,458944.78,918197,4,0,0,0,0,192,112,0.1262663,0.07014795,0,7215,778.3333,2107.035,4439596.0,0,0,0,0,1,0,0,0,0,833.9286,6.888889,2321.4,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,72018.0,0.0,72018,72018,70300000.0,0.0,70300000,70300000,1
6,7922610,9,7,905,4774,342,0,100.55556,149.7023,1589,0,682.0,710.4611,716.8092333,2.019536491,528174.0,1294334.6,5004210,5,2918379,364797.38,472261.8,1161561,61,7779124,1296520.6,1920442.2,5004210,5,0,0,0,0,192,152,1.1359893,0.8835472,0,1589,334.05884,539.5349,291097.94,0,0,0,1,0,0,0,0,0,354.9375,100.55556,682.0,0,0,0,0,0,0,9,905,7,4774,8192,5255,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,95877670,8,4,56,11601,20,0,7.0,5.656854,7215,0,2900.25,3540.003,121.5820117,0.125159487,8716152.0,28300000.0,93900000,51,94100000,13400000.0,35500000.0,93900000,260,1836969,612323.0,1048813.2,1823364,161,0,0,0,0,172,92,0.083439656,0.041719828,0,7215,897.1539,2250.515,5064817.5,0,0,0,0,1,0,0,0,0,971.9167,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,112310.0,0.0,112310,112310,93900000.0,0.0,93900000,93900000,1
6,8630481,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.476051914,0.579341986,2157620.2,4314560.5,8629461,324,8630481,2157620.2,4314560.5,8629461,324,0,0.0,0.0,0,0,0,0,0,0,100,0,0.579342,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1020.0,0.0,1020,1020,8629461.0,0.0,8629461,8629461,1
6,1841485,3,6,26,11601,20,0,8.666667,10.263203,5840,0,1933.5,2189.773,6313.925989,4.88735993,230185.62,642792.75,1820928,45,19988,9994.0,13669.788,19660,328,1841366,368273.2,812103.94,1820928,45,0,0,0,0,72,132,1.62912,3.25824,0,5840,1162.7,1911.5957,3654198.2,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,337286,3,7,26,11601,20,0,8.666667,10.263203,5840,0,1657.2858,1964.8956,34472.22832,29.64842893,37476.223,100958.6,305432,11,31008,15504.0,20523.066,30016,992,337126,56187.668,122736.18,305432,11,0,0,0,0,72,152,8.894528,20.7539,0,5840,1057.0,1734.9858,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666667,1657.2858,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,3299916,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.091140502,1.515190084,824979.0,1645296.8,3292921,3,3299916,824979.0,1645296.8,3292921,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.5151901,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,217,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1235023.041,18433.17972,72.333336,115.00145,205,1,1,1.0,0.0,1,1,11,11.0,0.0,11,11,0,0,0,0,40,40,9216.59,9216.59,32,102,60.0,38.34058,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,73,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41095.89041,36.5,14.849242,47,26,0,0.0,0.0,0,0,47,47.0,0.0,47,47,0,0,0,0,32,64,13698.63,27397.26,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
17,60898,1,1,49,146,49,49,49.0,0.0,146,146,146.0,0.0,3202.075602,32.84180104,60898.0,0.0,60898,60898,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.4209,16.4209,49,146,81.333336,56.002975,3136.3333,0,0,0,0,0,0,0,0,1,122.0,49.0,146.0,0,0,0,0,0,0,1,49,1,146,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,7482787,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.009201384,0.668200231,1870696.8,3740050.8,7480773,4,7482787,1870696.8,3740050.8,7480773,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.66820025,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2014.0,0.0,2014,2014,7480773.0,0.0,7480773,7480773,1
6,9355633,7,6,50,11601,20,0,7.142857,6.094494,5840,0,1933.5,2189.773,1245.345986,1.389537191,779636.06,2326429.2,8076730,3,9354739,1559123.1,3232454.2,8076730,3,14782,2956.4,6197.083,14038,45,0,0,0,0,152,132,0.74821234,0.6413249,0,5840,832.6429,1680.2142,2823120.0,0,0,0,0,1,0,0,0,0,896.6923,7.142857,1933.5,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,1264008.0,0.0,1264008,1264008,8076730.0,0.0,8076730,8076730,1
17,294,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,734693.8776,13605.44218,98.0,165.41765,289,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,6802.721,6802.721,32,76,49.6,24.099792,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,0,0,0,0,0,0,2,64,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,32093241,11,14,1994,5264,821,0,181.27272,301.1764,1460,0,376.0,551.18945,226.1535381,0.778980222,1337218.4,3339230.2,10000000,48,22000000,2198450.2,4130128.2,10100000,602,32000000,2459855.2,4356545.0,10100000,48,0,0,0,0,232,288,0.3427513,0.43622893,0,1460,279.15384,454.8065,206848.94,0,0,0,1,0,0,0,0,1,290.32,181.27272,376.0,0,0,0,0,0,0,11,1994,14,5264,8192,6338,10,20,1037906.5,1305155.8,1960791,115022,9954344.0,66884.52,10000000,9907050,0
6,72007538,8,6,56,11607,20,0,7.0,5.656854,4380,0,1934.5,2177.345,161.9691538,0.194424089,5539041.5,18300000.0,66400000,1,71100000,10200000.0,24900000.0,66400000,1,867777,173555.4,387577.6,866875,3,0,0,0,0,172,132,0.11109948,0.08332461,0,4380,777.93335,1627.4618,2648631.8,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4741014.0,0.0,4741014,4741014,66400000.0,0.0,66400000,66400000,1
6,1618784,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.82594342,2.470990571,539594.7,933747.25,1617793,3,1618784,539594.7,933747.25,1617793,3,0,0.0,0.0,0,0,0,0,0,0,80,0,2.4709907,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,4062906,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.907101961,0.984516994,1354302.0,2345716.5,4062902,0,4062906,1354302.0,2345716.5,4062902,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0.984517,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,23955,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,7681.06867,166.9797537,7985.0,13824.363,23948,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.489876,83.489876,38,54,44.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,31681,4,2,160,202,40,40,40.0,0.0,101,101,101.0,0.0,11426.40699,189.3879612,6336.2,13396.264,30278,3,30329,10109.667,17466.303,30278,3,4,4.0,0.0,4,4,0,0,0,0,80,40,126.258644,63.129322,40,101,57.42857,29.764952,885.9524,0,0,0,0,0,0,0,0,0,67.0,40.0,101.0,0,0,0,0,0,0,4,160,2,202,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,5950950,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.041211907,0.840201985,1487737.5,2974802.2,5949941,4,5950950,1487737.5,2974802.2,5949941,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.840202,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1009.0,0.0,1009,1009,5949941.0,0.0,5949941,5949941,1
6,1636591,3,4,26,11607,20,0,8.666667,10.263203,11595,0,2901.75,5795.5005,7108.067929,4.277183487,272765.16,667538.4,1635372,18,939,469.5,526.79456,842,97,1636573,545524.3,943835.9,1635372,182,0,0,0,0,72,92,1.8330786,2.444105,0,11595,1454.125,4097.5376,16800000.0,0,0,0,1,0,0,0,0,1,1661.8572,8.666667,2901.75,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,5103641,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.702525119,0.783754186,1701213.6,2945693.0,5102607,361,5103641,1701213.6,2945693.0,5102607,361,0,0.0,0.0,0,0,0,0,0,0,80,0,0.78375417,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1034.0,0.0,1034,1034,5102607.0,0.0,5102607,5102607,1
6,100072,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,116246.3027,79.94244144,14296.0,37313.344,98913,5,875,437.5,443.35596,751,124,100027,25006.75,49272.383,98913,5,0,0,0,0,72,112,29.978416,49.964027,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
